Event,Site_ID,Species,ShortName,Kingdom,DivisionPhylum,Count,Cell_biovol_u3,Cells_cm2,Biovolume_u3_cm2,Biovolume_mm3_m2
6,BARR1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,1,4169,4049.595917,16882765.38,168.8276538
6,CANE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,17,4169,263.1496645,1097070.951,10.97070951
6,COVE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,2,4169,14.45616443,60267.74952,0.602677495
6,EVAN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,2,4169,59.84522138,249494.7279,2.494947279
2,SPRG1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,560,4169,8340.258601,34770538.11,347.7053811
2,ILLI7,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,16,4169,210.7901797,878784.2593,8.787842593
2,LLEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,57,4169,1219.610982,5084558.184,50.84558184
2,EVAN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,15,4169,298.1764451,1243097.6,12.430976
2,COVE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,100,4169,1164.425116,4854488.308,48.54488308
12,FLIN3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,1,4169,21.50253117,89644.05243,0.896440524
2,ILLI5,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,106,4169,3154.140792,13149612.96,131.4961296
12,FLIN2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,9,4169,119.5369102,498349.3785,4.983493785
9,OSAG2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,7,4169,88.25073942,367917.3327,3.679173327
9,EVAN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,198,4169,2347.510013,9786769.244,97.86769244
9,COVE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,29,4169,308.8666141,1287664.914,12.87664914
2,ILLI8,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,128,4169,1847.952418,7704113.629,77.04113629
4,SPRG3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,511,4169,13699.87562,57114781.45,571.1478145
4,SPRG2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,1783,4169,46337.77731,193182193.6,1931.821936
2,FLIN3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,27,4169,88.57020068,369249.1666,3.692491666
2,LEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,10,4169,197.2070126,822156.0355,8.221560355
12,ILLI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,6,4169,124.0507023,517167.3781,5.171673781
2,FLIN2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,116,4169,1408.721792,5872961.149,58.72961149
12,LSAL1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,243,4169,2991.022571,12469573.1,124.695731
9,MTFK1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,65,4169,2650.34224,11049276.8,110.492768
2,ILLI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,29,4169,619.0761398,2580928.427,25.80928427
12,SALI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,85,4169,189.0035862,787955.9507,7.879559507
12,SPAV2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,3,4169,30.66261437,127832.4393,1.278324393
2,ILLI6,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,27,4169,187.9006657,783357.8755,7.833578755
2,ILLI4,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,11,4169,69.33109257,289041.3249,2.890413249
4,SPAV2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,555,4169,11525.35101,48049188.34,480.4918834
9,LEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,45,4169,1494.09488,6228881.555,62.28881555
2,ILLI2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,16,4169,16756.00004,69855764.16,698.5576416
2,SALI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,660,4169,14039.69783,58531500.25,585.3150025
12,FLIN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,47,4169,1461.405559,6092599.774,60.92599774
7,COVE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,4,4169,41.18208134,171688.0971,1.716880971
2,FLIN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,338,4169,9277.995686,38679964.02,386.7996402
9,LLEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,46,4169,2377.311331,9911010.939,99.11010939
4,BEAT1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,204,4169,2042.058257,8513340.875,85.13340875
4,SPRG1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,1039,4169,36773.64314,153309318.3,1533.093183
4,FLIN2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,130,4169,2355.966076,9822022.57,98.2202257
4,FLIN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,85,4169,2979.039072,12419613.89,124.1961389
2,SAGE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,9,4169,44.03366164,183576.3354,1.835763354
9,FLIN2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,18,4169,335.646361,1399309.679,13.99309679
4,EVAN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,229,4169,2348.92346,9792661.906,97.92661906
4,FLIN3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,24,4169,291.6355597,1215828.649,12.15828649
4,CANE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,107,4169,921.6807885,3842487.207,38.42487207
4,GOOS1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,9,4169,159.905009,666643.9824,6.666439824
4,BARR4,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,90,4169,3132.989564,13061433.49,130.6143349
4,BARR3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,48,4169,696.5388669,2903870.536,29.03870536
4,BARR2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,37,4169,1725.793009,7194831.056,71.94831056
4,BARR1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,10,4169,146.797549,611998.9818,6.119989818
4,BALL1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,37,4169,604.686572,2520938.319,25.20938319
12,LLEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,9,4169,86.26896992,359655.3356,3.596553356
12,ILLI2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,12,4169,187.9864312,783715.4315,7.837154315
4,COVE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,53,4169,242.8842209,1012584.317,10.12584317
2,MTFK1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,96,4169,1645.235009,6858984.753,68.58984753
4,ILLI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,46,4169,540.4246685,2253030.443,22.53030443
4,ILLI2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,90,4169,5725.89193,23871243.46,238.7124346
4,ILLI5,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,2,4169,137.9926619,575291.4077,5.752914077
2,OSAG1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,5,4169,32.76946725,136615.909,1.36615909
4,ILLI8,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,23,4169,984.4431874,4104143.648,41.04143648
4,LLEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,182,4169,2219.942835,9254941.677,92.54941677
4,SPAV1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,267,4169,3063.438878,12771476.68,127.7147668
9,BARR3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,9,4169,81.02952804,337812.1024,3.378121024
9,FLIN3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,111,4169,1537.630882,6410383.148,64.10383148
4,LSAL1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,1704,4169,34117.04993,142233981.1,1422.339811
4,SALI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,2237,4169,88389.5478,368496024.8,3684.960248
2,LSAL1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,610,4169,13299.9588,55447528.23,554.4752823
4,OSAG1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,120,4169,1332.69893,5556021.838,55.56021838
8,MTFK1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,135,4169,1800.772709,7507421.422,75.07421422
11,SPRG1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,8,4169,43.7944624,182579.1138,1.825791138
8,SPRG2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,324,4169,5047.139858,21041526.07,210.4152607
8,SPAV1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,78,4169,435.0074626,1813546.111,18.13546111
8,SPRG1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,164,4169,814.2674142,3394680.85,33.9468085
8,LLEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,15,4169,402.9356839,1679838.866,16.79838866
8,BEAT1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,31,4169,1069.783604,4459927.844,44.59927844
11,SAGE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,2,4169,29.6432244,123582.6025,1.235826025
8,FLIN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,277,4169,2412.074488,10055938.54,100.5593854
8,COVE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,94,4169,2566.287244,10698851.52,106.9885152
8,OSAG1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,11,4169,90.88322122,378892.1492,3.788921492
8,FLIN3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,5,4169,29.96607062,124928.5484,1.249285484
8,BARR2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,2,4169,34.5195347,143911.9402,1.439119402
8,SPAV2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,2,4169,5.778975687,24092.54964,0.240925496
8,LSAL1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,87,4169,1036.067614,4319365.882,43.19365882
8,BARR3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,11,4169,104.9510108,437540.7642,4.375407642
8,SPRG3,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,488,4169,7900.420613,32936853.53,329.3685353
8,SALI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,643,4169,9568.114361,39889468.77,398.8946877
8,FLIN2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,23,4169,160.223704,667972.6222,6.679726222
8,OSAG2,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,19,4169,170.5305639,710941.921,7.10941921
8,ILLI1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,37,4169,469.5223042,1957438.486,19.57438486
8,LEE1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,29,4169,701.52067280000006,2924639.685,29.24639685
8,EVAN1,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,219,4169,2947.545943,12288319.04,122.8831904
8,ILLI4,Gongrosira debaryana,GONGdeba,Plantae,Chlorophyta,7,4169,97.03458311,404537.177,4.04537177
1,SAGE1,green algal flagellates,chloflag,Plantae,Chlorophyta,4,65,4682.044905,304332.9189,3.043329189
1,BARR4,green algal flagellates,chloflag,Plantae,Chlorophyta,2,65,14928.57091,970357.1089,9.703571089
4,BARR2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,81,1334.5,304469.3963,406314409.3,4063.144093
5,BARR1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,2,1334.5,15565.72723,20772462.98,207.7246298
5,MTFK1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,10,1334.5,16216.84121,21641374.59,216.4137459
9,ILLI2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,11,1334.5,11311.31095,15094944.46,150.9494446
9,ILLI3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,96,1334.5,202237.436,269885858.4,2698.858584
5,ILLI2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,3,1334.5,13822.32849,18445897.37,184.4589737
6,BALL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,71,1334.5,130228.6704,173790160.6,1737.901606
3,BALL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,91,1334.5,821949.2735,1096891305,10968.91305
4,BALL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,31,1334.5,96216.99122,128401574.8,1284.015748
4,BARR1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,15,1334.5,62675.52785,83640491.92,836.4049192
4,BARR3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,68,1334.5,238364.2558,318097099.4,3180.970994
5,ILLI5,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,2,1334.5,6961.32344,9289886.13,92.8988613
5,ILLI4,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,4,1334.5,39905.94699,53254486.26,532.5448626
4,BARR4,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,94,1334.5,277727.3849,370627195.1,3706.271951
5,BALL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,18,1334.5,143485.5804,191481507,1914.81507
5,LSAL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,69,1334.5,262963.7783,350925162.2,3509.251622
5,ILLI1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,13,1334.5,35130.03365,46881029.91,468.8102991
4,BEAT1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,35,1334.5,266150.6149,355177995.5,3551.779955
5,ILLI8,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,11,1334.5,59180.60192,78976513.27,789.7651327
5,LEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,25,1334.5,64183.11675,85652369.31,856.5236931
3,LEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,64,1334.5,19540.64395,26076989.36,260.7698936
3,BARR1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,35,1334.5,95910.34555,127992356.1,1279.923561
5,LLEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,6,1334.5,1687.379393,2251807.799,22.51807799
5,FLIN3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,26,1334.5,106304.0648,141862774.4,1418.627744
5,ILLI7,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,9,1334.5,80556.1351,107502162.3,1075.021623
9,FLIN3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,45,1334.5,27239.42966,36351018.89,363.5101889
12,COVE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,14,1334.5,22759.5779,30372656.71,303.7265671
9,CANE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,2,1334.5,1681.063848,2243379.705,22.43379705
9,BARR4,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,311,1334.5,279344.656,372785443.5,3727.854435
12,EVAN1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,40,1334.5,78854.44579,105231257.9,1052.312579
12,FLIN1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,1,1334.5,2952.598393,3940242.556,39.40242556
9,BARR3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,254,1334.5,263658.4329,351852178.8,3518.521788
12,FLIN2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,7,1334.5,24121.49797,32190139.04,321.9013904
12,ILLI3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,1,1334.5,4854.383045,6478174.174,64.78174174
9,SAGE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,86,1334.5,253518.4306,338320345.7,3383.203457
9,LLEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,24,1334.5,22200.97831,29627205.55,296.2720555
9,GOOS1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,2,1334.5,2713.800833,3621567.211,36.21567211
12,ILLI7,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,2,1334.5,7936.935015,10591839.78,105.9183978
12,ILLI8,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,6,1334.5,15020.0443,20044249.11,200.4424911
9,ILLI7,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,102,1334.5,104671.4471,139684046.1,1396.840461
12,SPRG2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,10,1334.5,34244.65467,45699491.66,456.9949166
12,SALI1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,2,1334.5,255.6173068,341121.296,3.41121296
9,BARR1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,62,1334.5,135013.3039,180175254,1801.75254
12,SPAR1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,4,1334.5,11332.80476,15123627.96,151.2362796
12,SAGE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,1,1334.5,1330.719637,1775845.356,17.75845356
12,SPAV1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,4,1334.5,30515.17352,40722499.06,407.2249906
12,LSAL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,32,1334.5,16417.163,21908704.02,219.0870402
12,SPRG1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,9,1334.5,58851.83861,78537778.63,785.3777863
12,MTFK1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,3,1334.5,2149.812192,2868924.37,28.6892437
12,SPRG3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,50,1334.5,88264.22096,117788602.9,1177.886029
12,OSAG2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,1,1334.5,2741.753766,3658870.401,36.58870401
9,BARR2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,195,1334.5,167131.378,223036823.9,2230.368239
12,OSAG1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,16,1334.5,59116.34313,78890759.91,788.9075991
9,FLIN2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,206,1334.5,116206.9754,155078208.7,1550.782087
9,COVE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,25,1334.5,9389.673842,12530519.74,125.3051974
12,SPAV2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,4,1334.5,35317.83482,47131650.56,471.3165056
5,EVAN1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,77,1334.5,282659.2362,377208750.7,3772.087507
12,CANE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,2,1334.5,13797.85847,18413242.13,184.1324213
5,ILLI6,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,1,1334.5,2323.07239,3100140.104,31.00140104
9,ILLI1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,87,1334.5,42667.29393,56939503.75,569.3950375
9,FLIN1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,82,1334.5,143615.5694,191654977.4,1916.549774
9,MTFK1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,38,1334.5,21744.11358,29017519.57,290.1751957
2,BALL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,61,1334.5,2018.588309,2693806.098,26.93806098
9,ILLI8,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,129,1334.5,79852.09882,106562625.9,1065.626259
9,SPAR1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,64,1334.5,43159.79937,57596752.25,575.9675225
9,ILLI6,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,56,1334.5,51558.05184,68804220.18,688.0422018
9,ILLI5,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,50,1334.5,108328.4578,144564326.9,1445.643269
9,OSAG2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,129,1334.5,133138.2602,177673008.2,1776.730082
5,FLIN1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,9,1334.5,13152.08005,17551450.82,175.5145082
9,ILLI4,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,131,1334.5,259438.5354,346220725.5,3462.207255
5,OSAG1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,52,1334.5,104950.9068,140056985.1,1400.569851
9,BALL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,120,1334.5,169792.1218,226587586.6,2265.875866
9,EVAN1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,123,1334.5,184799.9097,246615479.5,2466.154795
5,FLIN2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,12,1334.5,82272.72366,109792949.7,1097.929497
9,SPRG3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,49,1334.5,37965.60112,50665094.69,506.6509469
12,BARR4,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,4,1334.5,21065.78361,28112288.23,281.1228823
9,SPRG2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,112,1334.5,61697.16203,82334862.73,823.3486273
9,SPRG1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,22,1334.5,5866.987836,7829495.267,78.29495267
9,OSAG1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,55,1334.5,88260.87244,117784134.3,1177.841343
9,SPAV1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,139,1334.5,177315.5727,236627631.8,2366.276318
12,BEAT1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,1,1334.5,14120.28176,18843516.01,188.4351601
9,SALI1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,85,1334.5,49594.09318,66183317.35,661.8331735
12,BARR1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,3,1334.5,19544.81606,26082557.04,260.8255704
12,BALL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,3,1334.5,8427.868273,11246990.21,112.4699021
9,LSAL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,55,1334.5,82373.94408,109928028.4,1099.280284
9,LEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,10,1334.5,6082.40306,8116966.883,81.16966883
9,BEAT1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,122,1334.5,155051.2907,206915947.4,2069.159474
9,SPAV2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,96,1334.5,69147.13029,92276845.38,922.7684538
4,SALI1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,27,1334.5,123717.4093,165100882.7,1651.008827
4,ILLI5,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,1,1334.5,12175.82311,16248635.94,162.4863594
4,ILLI6,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,44,1334.5,405466.4464,541094972.8,5410.949728
4,ILLI7,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,9,1334.5,37727.71532,50347636.1,503.476361
4,ILLI8,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,17,1334.5,43663.73938,58269260.2,582.692602
4,LEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,14,1334.5,13508.0509,18026493.92,180.2649392
4,LLEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,6,1334.5,2324.697732,3102309.124,31.02309124
4,LSAL1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,22,1334.5,24948.10117,33293241.01,332.9324101
4,MTFK1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,11,1334.5,13069.71939,17441540.53,174.4154053
2,FLIN2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,155,1334.5,79406.4348,105967887.2,1059.678872
4,OSAG2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,4,1334.5,2405.725537,3210440.729,32.10440729
4,ILLI3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,8,1334.5,50125.08856,66891930.69,668.9193069
4,SPAV1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,41,1334.5,119677.5478,159709687.6,1597.096876
4,SPAV2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,35,1334.5,67796.18238,90474005.39,904.7400539
4,SPRG1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,30,1334.5,7851.95994,10478440.54,104.7844054
4,SPRG2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,108,1334.5,38445.74255,51305843.44,513.0584344
4,SPRG3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,63,1334.5,133642.0343,178345294.8,1783.452948
2,ILLI6,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,85,1334.5,591.5391329,789408.9729,7.894089729
2,ILLI7,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,96,1334.5,75246.78012,100416828.1,1004.168281
2,ILLI8,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,109,1334.5,1573.646981,2100031.896,21.00031896
2,LEE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,25,1334.5,6007.356476,8016817.217,80.16817217
4,OSAG1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,45,1334.5,247973.9932,330921293.9,3309.212939
4,CANE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,88,1334.5,240272.5471,320643714.1,3206.437141
2,FLIN3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,118,1334.5,32007.66617,42714230.51,427.1423051
5,COVE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,21,1334.5,44728.81358,59690601.72,596.9060172
2,GOOS1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,5,1334.5,167.3044716,223267.8174,2.232678174
2,ILLI1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,35,1334.5,9606.353893,12819679.27,128.1967927
5,CANE1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,165,1334.5,927052.9156,1237152116,12371.52116
2,ILLI2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,32,1334.5,894.1542621,1193248.863,11.93248863
2,ILLI3,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,83,1334.5,562.9002342,751190.3625,7.511903625
5,BEAT1,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,13,1334.5,132383.2244,176665412.9,1766.654129
7,ILLI2,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,3,1334.5,11982.23119,15990287.52,159.9028752
4,ILLI4,Homoeothrix spp.,HOMOEOTH,Bacteria,Cyanophycota,8,1334.5,28309.41263,37778911.15,377.7891115
